IRG,accesses,reads,writes
68402,24,0,0
68403,22,0,0
68404,28,0,0
68405,3,0,0
68406,2,0,0
68407,9,0,0
68408,16,0,0
68409,8,0,0
68410,30,0,0
68411,2,0,0
68412,8,0,0
68413,24,0,0
68414,9,0,0
68415,10,0,0
68416,1,0,0
68417,2,0,0
68418,25,0,0
68419,8,0,0
68420,5,0,0
68422,8,0,0
68423,2,0,0
68424,2,0,0
68425,10,0,0
68426,3,0,0
68427,20,0,0
68428,2,0,0
68430,7,0,0
68431,4,0,0
68432,3,0,0
68433,6,0,0
68434,6,0,0
68435,20,0,0
68436,3,0,0
68437,6,0,0
68438,4,0,0
68439,18,0,0
68440,6,0,0
68441,6,0,0
68442,7,0,0
68443,2,0,0
68444,6,0,0
68445,18,0,0
68446,3,0,0
68447,3,0,0
68448,18,0,0
68449,7,0,0
68450,24,0,0
68451,6,0,0
68452,50,0,0
68453,15,0,0
68454,25,0,0
68455,9,0,0
68456,9,0,0
68457,6,0,0
68458,2,0,0
68459,28,0,0
68460,21,0,0
68461,2,0,0
68462,4,0,0
68463,4,0,0
68464,20,0,0
68465,1,0,0
68466,5,0,0
68467,8,0,0
68468,3,0,0
68469,4,0,0
68470,9,0,0
68471,7,0,0
68472,8,0,0
68473,5,0,0
68474,7,0,0
68475,22,0,0
68476,1,0,0
68477,26,0,0
68479,8,0,0
68480,1,0,0
68481,12,0,0
68482,37,0,0
68484,4,0,0
68485,10,0,0
68486,29,0,0
68487,8,0,0
68488,9,0,0
68489,8,0,0
68490,2,0,0
68491,8,0,0
68492,21,0,0
68493,5,0,0
68494,9,0,0
68495,39,0,0
68496,6,0,0
68497,3,0,0
68498,28,0,0
68499,27,0,0
68500,23,0,0
68501,25,0,0
68502,12,0,0
68503,16,0,0
68504,7,0,0
68505,6,0,0
68506,46,0,0
68507,4,0,0
68508,3,0,0
68509,2,0,0
68510,22,0,0
68511,22,0,0
68512,20,0,0
68513,6,0,0
68514,36,0,0
68515,16,0,0
68516,6,0,0
68517,70,0,0
68518,23,0,0
68519,39,0,0
68520,11,0,0
68521,7,0,0
68522,17,0,0
68523,32,0,0
68524,15,0,0
68525,13,0,0
68526,4,0,0
68527,6,0,0
68528,23,0,0
68529,39,0,0
68530,7,0,0
68531,29,0,0
68532,11,0,0
68533,4,0,0
68534,43,0,0
68535,40,0,0
68536,13,0,0
68537,13,0,0
68538,13,0,0
68539,30,0,0
68540,19,0,0
68541,11,0,0
68542,9,0,0
68543,32,0,0
68544,21,0,0
68545,36,0,0
68546,12,0,0
68547,30,0,0
68548,21,0,0
68549,20,0,0
68550,45,0,0
68551,7,0,0
68552,52,0,0
68553,13,0,0
68554,12,0,0
68555,49,0,0
68556,32,0,0
68557,6,0,0
68558,38,0,0
68559,36,0,0
68560,31,0,0
68561,38,0,0
68562,33,0,0
68563,14,0,0
68564,76,0,0
68565,22,0,0
68566,135,0,0
68567,17,0,0
68568,74,0,0
68569,31,0,0
68570,83,0,0
68571,31,0,0
68572,46,0,0
68573,15,0,0
68574,20,0,0
68575,17,0,0
68576,24,0,0
68577,27,0,0
68578,31,0,0
68579,15,0,0
68580,16,0,0
68581,37,0,0
68582,28,0,0
68583,28,0,0
68584,15,0,0
68585,12,0,0
68586,12,0,0
68587,65,0,0
68588,30,0,0
68589,13,0,0
68590,24,0,0
68591,10,0,0
68592,29,0,0
68593,28,0,0
68594,29,0,0
68595,7,0,0
68596,14,0,0
68597,30,0,0
68598,30,0,0
68599,8,0,0
68600,37,0,0
68601,33,0,0
68602,76,0,0
68603,9,0,0
68604,58,0,0
68605,45,0,0
68606,22,0,0
68607,24,0,0
68608,36,0,0
68609,26,0,0
68610,25,0,0
68611,24,0,0
68612,14,0,0
68613,34,0,0
68614,40,0,0
68615,4,0,0
68616,14,0,0
68617,8,0,0
68618,25,0,0
68619,21,0,0
68620,12,0,0
68621,40,0,0
68622,12,0,0
68623,12,0,0
68624,20,0,0
68625,13,0,0
68626,9,0,0
68627,10,0,0
68628,9,0,0
68629,10,0,0
68630,38,0,0
68631,17,0,0
68632,5,0,0
68633,2,0,0
68634,22,0,0
68635,9,0,0
68636,19,0,0
68637,10,0,0
68638,10,0,0
68639,9,0,0
68640,16,0,0
68641,21,0,0
68642,6,0,0
68643,12,0,0
68644,5,0,0
68645,9,0,0
68646,3,0,0
68647,10,0,0
68648,3,0,0
68649,4,0,0
68650,6,0,0
68651,11,0,0
68652,22,0,0
68653,8,0,0
68654,11,0,0
68655,55,0,0
68656,26,0,0
68657,10,0,0
68658,15,0,0
68659,12,0,0
68660,6,0,0
68661,4,0,0
68662,2,0,0
68663,11,0,0
68664,8,0,0
68665,19,0,0
68666,4,0,0
68667,15,0,0
68668,17,0,0
68669,24,0,0
68670,9,0,0
68671,13,0,0
68672,16,0,0
68673,10,0,0
68674,2,0,0
68675,6,0,0
68676,8,0,0
68677,31,0,0
68678,29,0,0
68679,27,0,0
68680,24,0,0
68681,23,0,0
68682,8,0,0
68683,27,0,0
68684,5,0,0
68685,12,0,0
68686,8,0,0
68687,26,0,0
68688,15,0,0
68689,11,0,0
68690,25,0,0
68691,8,0,0
68692,10,0,0
68693,18,0,0
68694,10,0,0
68695,49,0,0
68696,5,0,0
68697,36,0,0
68698,32,0,0
68699,18,0,0
68700,12,0,0
68701,35,0,0
68702,26,0,0
68703,40,0,0
68704,35,0,0
68705,51,0,0
68706,43,0,0
68707,23,0,0
68708,35,0,0
68709,20,0,0
68710,33,0,0
68711,34,0,0
68712,41,0,0
68713,24,0,0
68714,18,0,0
68715,66,0,0
68716,29,0,0
68717,6,0,0
68718,22,0,0
68719,3,0,0
68720,24,0,0
68721,21,0,0
68722,28,0,0
68723,17,0,0
68724,18,0,0
68725,7,0,0
68726,43,0,0
68727,26,0,0
68728,8,0,0
68729,37,0,0
68730,18,0,0
68731,22,0,0
68732,55,0,0
68733,47,0,0
68734,23,0,0
68735,35,0,0
68736,27,0,0
68737,10,0,0
68738,38,0,0
68739,20,0,0
68740,11,0,0
68741,18,0,0
68742,51,0,0
68743,56,0,0
68744,79,0,0
68745,79,0,0
68746,6,0,0
68747,59,0,0
68748,12,0,0
68749,67,0,0
68750,61,0,0
68751,110,0,0
68752,42,0,0
68753,72,0,0
68754,54,0,0
68755,52,0,0
68756,71,0,0
68757,114,0,0
68758,83,0,0
68759,60,0,0
68760,39,0,0
68761,70,0,0
68762,46,0,0
68763,44,0,0
68764,11,0,0
68765,56,0,0
68766,54,0,0
68767,22,0,0
68768,25,0,0
68769,42,0,0
68770,33,0,0
68771,42,0,0
68772,30,0,0
68773,38,0,0
68774,47,0,0
68775,21,0,0
68776,66,0,0
68777,24,0,0
68778,40,0,0
68779,71,0,0
68780,28,0,0
68781,19,0,0
68782,7,0,0
68783,33,0,0
68784,25,0,0
68785,28,0,0
68786,25,0,0
68787,36,0,0
68788,25,0,0
68789,62,0,0
68790,5,0,0
68791,36,0,0
68792,8,0,0
68793,87,0,0
68794,44,0,0
68795,36,0,0
68796,21,0,0
68797,52,0,0
68798,22,0,0
68799,22,0,0
68800,78,0,0
68801,19,0,0
68802,54,0,0
68803,26,0,0
68804,31,0,0
68805,43,0,0
68806,62,0,0
68807,22,0,0
68808,17,0,0
68809,22,0,0
68810,29,0,0
68811,23,0,0
68812,10,0,0
68813,14,0,0
68814,36,0,0
68815,5,0,0
68816,7,0,0
68817,5,0,0
68818,23,0,0
68819,8,0,0
68820,3,0,0
68821,8,0,0
68822,22,0,0
68823,29,0,0
68824,22,0,0
68825,22,0,0
68826,7,0,0
68827,5,0,0
68828,19,0,0
68829,16,0,0
68830,19,0,0
68831,20,0,0
68832,4,0,0
68833,13,0,0
68834,6,0,0
68835,4,0,0
68836,8,0,0
68837,6,0,0
68838,6,0,0
68839,5,0,0
68840,14,0,0
68841,2,0,0
68842,3,0,0
68843,4,0,0
68844,11,0,0
68845,5,0,0
68846,25,0,0
68847,19,0,0
68848,4,0,0
68849,5,0,0
68850,29,0,0
68851,18,0,0
68852,8,0,0
68853,3,0,0
68854,9,0,0
68855,6,0,0
68856,5,0,0
68857,23,0,0
68858,22,0,0
68859,8,0,0
68860,9,0,0
68861,27,0,0
68862,14,0,0
68863,5,0,0
68865,17,0,0
68866,8,0,0
68867,21,0,0
68868,2,0,0
68869,6,0,0
68870,6,0,0
68871,6,0,0
68872,4,0,0
68873,3,0,0
68874,5,0,0
68875,9,0,0
68876,22,0,0
68877,15,0,0
68878,6,0,0
68879,3,0,0
68880,4,0,0
68881,2,0,0
68882,3,0,0
68883,17,0,0
68884,19,0,0
68885,10,0,0
68886,9,0,0
68887,5,0,0
68888,5,0,0
68889,19,0,0
68890,14,0,0
68891,2,0,0
68892,20,0,0
68893,5,0,0
68894,6,0,0
68895,18,0,0
68896,9,0,0
68897,6,0,0
68898,37,0,0
68899,2,0,0
68900,3,0,0
68901,4,0,0
68902,8,0,0
68903,6,0,0
68904,4,0,0
68905,4,0,0
68906,4,0,0
68907,15,0,0
68908,19,0,0
68909,10,0,0
68910,6,0,0
68911,2,0,0
68912,4,0,0
68913,37,0,0
68914,2,0,0
68915,17,0,0
68916,4,0,0
68917,4,0,0
68918,6,0,0
68919,19,0,0
68920,5,0,0
68921,8,0,0
68922,3,0,0
68923,3,0,0
68924,6,0,0
68925,5,0,0
68926,11,0,0
68927,16,0,0
68928,7,0,0
68929,9,0,0
68930,10,0,0
68931,5,0,0
68932,4,0,0
68933,28,0,0
68934,4,0,0
68935,6,0,0
68936,6,0,0
68937,9,0,0
68938,19,0,0
68939,16,0,0
68940,7,0,0
68941,8,0,0
68942,20,0,0
68943,44,0,0
68944,4,0,0
68945,8,0,0
68946,6,0,0
68947,24,0,0
68948,5,0,0
68949,16,0,0
68950,8,0,0
68951,39,0,0
68953,6,0,0
68954,19,0,0
68955,22,0,0
68956,18,0,0
68957,7,0,0
68958,4,0,0
68959,4,0,0
68960,4,0,0
68961,17,0,0
68962,4,0,0
68963,16,0,0
68964,8,0,0
68965,17,0,0
68966,28,0,0
68967,19,0,0
68968,5,0,0
68969,35,0,0
68970,12,0,0
68971,34,0,0
68972,8,0,0
68973,5,0,0
68974,1,0,0
68975,5,0,0
68976,7,0,0
68977,3,0,0
68978,17,0,0
68979,5,0,0
68980,10,0,0
68981,4,0,0
68982,3,0,0
68983,28,0,0
68984,24,0,0
68985,30,0,0
68986,10,0,0
68987,21,0,0
68988,11,0,0
68989,10,0,0
68990,16,0,0
68992,1,0,0
68993,8,0,0
68994,3,0,0
68995,14,0,0
68996,19,0,0
68997,14,0,0
68998,30,0,0
68999,42,0,0
69000,30,0,0
69001,29,0,0
69002,27,0,0
69003,50,0,0
69004,66,0,0
69005,28,0,0
69006,10,0,0
69007,17,0,0
69008,25,0,0
69009,30,0,0
69010,21,0,0
69011,37,0,0
69012,10,0,0
69013,74,0,0
69014,14,0,0
69015,36,0,0
69016,60,0,0
69017,43,0,0
69018,54,0,0
69019,44,0,0
69020,47,0,0
69021,23,0,0
69022,19,0,0
69023,35,0,0
69024,19,0,0
69025,19,0,0
69026,20,0,0
69027,57,0,0
69028,17,0,0
69029,6,0,0
69030,18,0,0
69031,11,0,0
69032,58,0,0
69033,21,0,0
69034,109,0,0
69035,22,0,0
69036,41,0,0
69037,54,0,0
69038,30,0,0
69039,81,0,0
69040,51,0,0
69041,47,0,0
69042,131,0,0
69043,67,0,0
69044,86,0,0
69045,91,0,0
69046,7,0,0
69047,141,0,0
69048,91,0,0
69049,8,0,0
69050,36,0,0
69051,40,0,0
69052,121,0,0
69053,94,0,0
69054,97,0,0
69055,71,0,0
69056,99,0,0
69057,89,0,0
69058,62,0,0
69059,42,0,0
69060,26,0,0
69061,33,0,0
69062,52,0,0
69063,35,0,0
69064,43,0,0
69065,22,0,0
69066,73,0,0
69067,24,0,0
69068,18,0,0
69069,64,0,0
69070,30,0,0
69071,50,0,0
69072,40,0,0
69073,48,0,0
69074,26,0,0
69075,11,0,0
69076,37,0,0
69077,40,0,0
69078,40,0,0
69079,25,0,0
69080,87,0,0
69081,43,0,0
69082,103,0,0
69083,39,0,0
69084,90,0,0
69085,66,0,0
69086,109,0,0
69087,55,0,0
69088,95,0,0
69089,46,0,0
69090,256,0,0
69091,129,0,0
69092,137,0,0
69093,211,0,0
69094,99,0,0
69095,92,0,0
69096,87,0,0
69097,80,0,0
69098,50,0,0
69099,101,0,0
69100,66,0,0
69101,95,0,0
69102,50,0,0
69103,279,0,0
69104,51,0,0
69105,371,0,0
69106,69,0,0
69107,125,0,0
69108,34,0,0
69109,116,0,0
69110,29,0,0
69111,102,0,0
69112,26,0,0
69113,74,0,0
69114,43,0,0
69115,30,0,0
69116,14,0,0
69117,22,0,0
69118,18,0,0
69119,19,0,0
69120,2,0,0
69121,23,0,0
69122,8,0,0
69123,8,0,0
69124,5,0,0
69125,30,0,0
69126,25,0,0
69127,3,0,0
69128,2,0,0
69130,6,0,0
69131,3,0,0
69132,2,0,0
69133,4,0,0
69134,15,0,0
69135,28,0,0
69136,6,0,0
69137,4,0,0
69138,2,0,0
69139,5,0,0
69140,16,0,0
69141,21,0,0
69142,13,0,0
69143,2,0,0
69144,7,0,0
69145,3,0,0
69147,3,0,0
69148,4,0,0
69149,2,0,0
69150,8,0,0
69151,6,0,0
69152,5,0,0
69153,6,0,0
69154,8,0,0
69155,5,0,0
69156,7,0,0
69157,10,0,0
69158,13,0,0
69159,6,0,0
69160,18,0,0
69161,6,0,0
69162,4,0,0
69163,2,0,0
69164,4,0,0
69165,11,0,0
69166,3,0,0
69167,16,0,0
69168,1,0,0
69169,6,0,0
69170,8,0,0
69171,37,0,0
69172,11,0,0
69173,6,0,0
69174,22,0,0
69175,14,0,0
69176,7,0,0
69177,12,0,0
69178,15,0,0
69179,21,0,0
69180,4,0,0
69181,3,0,0
69182,4,0,0
69183,4,0,0
69184,7,0,0
69185,26,0,0
69186,11,0,0
69187,10,0,0
69188,7,0,0
69189,18,0,0
69190,16,0,0
69191,33,0,0
69192,28,0,0
69193,15,0,0
69194,36,0,0
69195,14,0,0
69196,34,0,0
69197,60,0,0
69198,28,0,0
69199,20,0,0
69200,14,0,0
69201,12,0,0
69202,16,0,0
69203,14,0,0
69204,4,0,0
69205,3,0,0
69206,9,0,0
69207,11,0,0
69208,10,0,0
69209,55,0,0
69210,17,0,0
69211,32,0,0
69212,14,0,0
69213,6,0,0
69214,28,0,0
69215,6,0,0
69216,24,0,0
69217,23,0,0
69218,16,0,0
69219,32,0,0
69220,17,0,0
69221,5,0,0
69222,5,0,0
69223,10,0,0
69224,4,0,0
69225,7,0,0
69226,22,0,0
69227,5,0,0
69228,5,0,0
69229,17,0,0
69230,2,0,0
69231,3,0,0
69232,7,0,0
69233,6,0,0
69234,8,0,0
69235,6,0,0
69236,19,0,0
69237,4,0,0
69238,5,0,0
69239,2,0,0
69240,2,0,0
69241,3,0,0
69242,4,0,0
69243,11,0,0
69244,6,0,0
69245,2,0,0
69246,4,0,0
69247,3,0,0
69248,18,0,0
69249,8,0,0
69250,7,0,0
69251,6,0,0
69252,18,0,0
69253,5,0,0
69254,16,0,0
69255,2,0,0
69256,5,0,0
69257,1,0,0
69258,8,0,0
69259,2,0,0
69260,23,0,0
69261,4,0,0
69262,4,0,0
69263,9,0,0
69264,7,0,0
69265,18,0,0
69266,13,0,0
69267,6,0,0
69268,5,0,0
69269,9,0,0
69270,7,0,0
69271,1,0,0
69272,3,0,0
69273,3,0,0
69274,6,0,0
69275,7,0,0
69276,3,0,0
69277,17,0,0
69278,4,0,0
69279,19,0,0
69280,8,0,0
69281,3,0,0
69282,6,0,0
69283,8,0,0
69286,6,0,0
69287,5,0,0
69288,4,0,0
69290,4,0,0
69291,4,0,0
69292,6,0,0
69293,2,0,0
69295,28,0,0
69296,3,0,0
69297,18,0,0
69298,5,0,0
69299,4,0,0
69300,17,0,0
69301,15,0,0
69302,7,0,0
69303,17,0,0
69305,5,0,0
69306,4,0,0
69307,5,0,0
69308,21,0,0
69309,6,0,0
69310,19,0,0
69311,4,0,0
69312,2,0,0
69313,1,0,0
69314,4,0,0
69315,3,0,0
69318,6,0,0
69319,6,0,0
69320,3,0,0
69322,6,0,0
69323,2,0,0
69324,9,0,0
69325,2,0,0
69326,5,0,0
69327,18,0,0
69328,39,0,0
69329,21,0,0
69330,18,0,0
69331,4,0,0
69332,10,0,0
69333,6,0,0
69334,7,0,0
69335,5,0,0
69336,6,0,0
69337,6,0,0
69338,2,0,0
69339,3,0,0
69340,20,0,0
69341,8,0,0
69342,6,0,0
69344,6,0,0
69345,8,0,0
69346,12,0,0
69347,15,0,0
69348,6,0,0
69349,1,0,0
69350,16,0,0
69351,3,0,0
69352,3,0,0
69353,4,0,0
69354,16,0,0
69355,34,0,0
69356,16,0,0
69357,17,0,0
69358,16,0,0
69359,4,0,0
69360,3,0,0
69361,6,0,0
69362,6,0,0
69363,16,0,0
69364,4,0,0
69365,4,0,0
69366,4,0,0
69368,3,0,0
69369,3,0,0
69370,4,0,0
69371,1,0,0
69372,25,0,0
69373,2,0,0
69374,14,0,0
69375,7,0,0
69376,2,0,0
69377,37,0,0
69378,22,0,0
69379,42,0,0
69380,22,0,0
69381,1,0,0
69382,8,0,0
69383,17,0,0
69384,10,0,0
69385,14,0,0
69386,19,0,0
69387,3,0,0
69388,2,0,0
69389,4,0,0
69390,21,0,0
69391,33,0,0
69392,21,0,0
69393,22,0,0
69394,18,0,0
69395,26,0,0
69396,21,0,0
69397,5,0,0
69398,9,0,0
69399,29,0,0
69400,4,0,0
69401,5,0,0
69402,42,0,0
69403,3,0,0
69404,9,0,0
69405,8,0,0
69406,7,0,0
69407,40,0,0
69408,44,0,0
69409,32,0,0
69410,5,0,0
69411,7,0,0
69412,22,0,0
69413,8,0,0
69414,20,0,0
69415,4,0,0
69416,31,0,0
69417,11,0,0
69418,28,0,0
69419,32,0,0
69420,10,0,0
69421,9,0,0
69422,13,0,0
69423,22,0,0
69424,45,0,0
69425,33,0,0
69426,8,0,0
69427,10,0,0
69428,22,0,0
69429,29,0,0
69430,4,0,0
69431,4,0,0
69432,14,0,0
69433,22,0,0
69434,46,0,0
69435,30,0,0
69436,23,0,0
69437,18,0,0
69438,34,0,0
69439,20,0,0
69440,26,0,0
69441,61,0,0
69442,19,0,0
69443,21,0,0
69444,31,0,0
69445,35,0,0
69446,30,0,0
69447,25,0,0
69448,46,0,0
69449,64,0,0
69450,67,0,0
69451,77,0,0
69452,106,0,0
69453,94,0,0
69454,122,0,0
69455,119,0,0
69456,104,0,0
69457,110,0,0
69458,77,0,0
69459,50,0,0
69460,97,0,0
69461,71,0,0
69462,31,0,0
69463,69,0,0
69464,71,0,0
69465,53,0,0
69466,30,0,0
69467,86,0,0
69468,44,0,0
69469,56,0,0
69470,26,0,0
69471,50,0,0
69472,46,0,0
69473,52,0,0
69474,89,0,0
69475,41,0,0
69476,71,0,0
69477,73,0,0
69478,66,0,0
69479,26,0,0
69480,36,0,0
69481,32,0,0
69482,18,0,0
69483,48,0,0
69484,42,0,0
69485,58,0,0
69486,24,0,0
69487,32,0,0
69488,52,0,0
69489,71,0,0
69490,48,0,0
69491,35,0,0
69492,50,0,0
69493,51,0,0
69494,89,0,0
69495,29,0,0
69496,74,0,0
69497,51,0,0
69498,138,0,0
69499,78,0,0
69500,123,0,0
69501,111,0,0
69502,161,0,0
69503,122,0,0
69504,176,0,0
69505,91,0,0
69506,390,0,0
69507,77,0,0
69508,319,0,0
69509,80,0,0
69510,232,0,0
69511,79,0,0
69512,166,0,0
69513,63,0,0
69514,74,0,0
69515,88,0,0
69516,46,0,0
69517,69,0,0
69518,44,0,0
69519,114,0,0
69520,85,0,0
69521,141,0,0
69522,34,0,0
69523,90,0,0
69524,39,0,0
69525,219,0,0
69526,31,0,0
69527,84,0,0
69528,68,0,0
69529,72,0,0
69530,45,0,0
69531,77,0,0
69532,15,0,0
69533,17,0,0
69534,23,0,0
69535,71,0,0
69536,31,0,0
69537,49,0,0
69538,17,0,0
69539,109,0,0
69540,13,0,0
69541,99,0,0
69542,17,0,0
69543,134,0,0
69544,50,0,0
69545,49,0,0
69546,23,0,0
69547,36,0,0
69548,47,0,0
69549,102,0,0
69550,29,0,0
69551,44,0,0
69552,32,0,0
69553,54,0,0
69554,32,0,0
69555,76,0,0
69556,22,0,0
69557,195,0,0
69558,36,0,0
69559,39,0,0
69560,28,0,0
69561,58,0,0
69562,19,0,0
69563,54,0,0
69564,18,0,0
69565,36,0,0
69566,20,0,0
69567,13,0,0
69568,5,0,0
69569,31,0,0
69570,12,0,0
69571,14,0,0
69572,20,0,0
69573,4,0,0
69574,8,0,0
69575,17,0,0
69576,10,0,0
69577,7,0,0
69578,13,0,0
69579,9,0,0
69580,9,0,0
69581,31,0,0
69582,6,0,0
69583,12,0,0
69584,4,0,0
69585,9,0,0
69586,6,0,0
69587,7,0,0
69588,4,0,0
69589,9,0,0
69590,26,0,0
69591,6,0,0
69592,11,0,0
69593,22,0,0
69594,10,0,0
69595,7,0,0
69596,5,0,0
69597,5,0,0
69598,8,0,0
69599,22,0,0
69600,7,0,0
69601,9,0,0
69602,4,0,0
69603,11,0,0
69604,22,0,0
69605,6,0,0
69606,10,0,0
69607,10,0,0
69608,3,0,0
69609,6,0,0
69610,6,0,0
69611,37,0,0
69612,2,0,0
69613,5,0,0
69614,4,0,0
69615,4,0,0
69616,2,0,0
69617,8,0,0
69618,7,0,0
69619,4,0,0
69620,3,0,0
69621,19,0,0
69622,17,0,0
69623,4,0,0
69624,3,0,0
69625,6,0,0
69626,5,0,0
69627,6,0,0
69628,6,0,0
69629,11,0,0
69630,5,0,0
69631,2,0,0
69632,12,0,0
69633,18,0,0
69634,7,0,0
69635,8,0,0
69636,8,0,0
69637,1,0,0
69638,6,0,0
69639,4,0,0
69640,3,0,0
69641,5,0,0
69642,17,0,0
69643,7,0,0
69644,21,0,0
69645,17,0,0
69646,18,0,0
69648,28,0,0
69649,8,0,0
69650,5,0,0
69651,2,0,0
69652,2,0,0
69653,10,0,0
69654,14,0,0
69655,36,0,0
69656,19,0,0
69657,11,0,0
69658,6,0,0
69659,22,0,0
69660,9,0,0
69661,35,0,0
69662,29,0,0
69663,37,0,0
69664,64,0,0
69665,65,0,0
69666,11,0,0
69667,107,0,0
69668,134,0,0
69669,49,0,0
69670,80,0,0
69671,63,0,0
69672,104,0,0
69673,93,0,0
69674,85,0,0
69675,43,0,0
69676,49,0,0
69677,34,0,0
69678,2,0,0
69679,6,0,0
69680,15,0,0
69681,30,0,0
69682,18,0,0
69683,34,0,0
69684,10,0,0
69685,18,0,0
69686,6,0,0
69687,16,0,0
69688,25,0,0
69689,50,0,0
69690,5,0,0
69691,31,0,0
69692,16,0,0
69693,11,0,0
69694,22,0,0
69695,14,0,0
69696,11,0,0
69697,7,0,0
69698,26,0,0
69699,7,0,0
69700,14,0,0
69701,14,0,0
69702,11,0,0
69703,12,0,0
69704,29,0,0
69705,18,0,0
69706,61,0,0
69707,19,0,0
69708,31,0,0
69709,33,0,0
69710,46,0,0
69711,29,0,0
69712,41,0,0
69713,27,0,0
69714,72,0,0
69715,52,0,0
69716,153,0,0
69717,71,0,0
69718,157,0,0
69719,176,0,0
69720,339,0,0
69721,114,0,0
69722,274,0,0
69723,53,0,0
69724,182,0,0
69725,51,2,0
69726,156,0,0
69727,31,0,0
69728,59,0,0
69729,21,0,0
69730,75,0,0
69731,24,0,0
69732,38,0,0
69733,25,0,0
69734,26,0,0
69735,32,0,0
69736,37,0,0
69737,14,0,0
69738,36,0,0
69739,33,0,0
69740,20,0,0
69741,16,0,0
69742,14,0,0
69743,22,0,0
69744,16,0,0
69745,3,0,0
69746,17,0,0
69747,12,0,0
69748,7,2,0
69749,9,0,0
69750,12,0,0
69751,23,2,0
69752,8,0,0
69753,6,0,0
69754,8,0,0
69755,14,0,0
69756,24,0,0
69757,4,0,0
69758,10,2,0
69759,18,2,0
69760,13,0,0
69761,14,0,0
69762,6,0,0
69763,6,0,0
69764,6,0,0
69765,8,0,0
69766,10,0,0
69767,6,0,0
69768,35,0,0
69769,26,0,0
69770,3,0,0
69771,5,0,0
69772,2,0,0
69773,9,0,0
69774,4,0,0
69775,2,0,0
69776,11,0,0
69777,12,0,0
69778,12,0,0
69779,13,0,0
69780,21,0,0
69781,8,0,0
69782,2,0,0
69784,18,0,0
69785,8,0,0
69786,4,0,0
69787,6,0,0
69788,5,0,0
69789,12,0,0
69790,15,0,0
69791,3,0,0
69792,12,0,0
69793,10,0,0
69794,26,2,0
69795,9,0,0
69796,10,0,0
69797,2,0,0
69798,13,0,0
69799,10,0,0
69800,10,0,0
69801,18,0,0
69802,12,0,0
69803,2,0,0
69804,6,0,0
69805,21,0,0
69806,12,0,0
69808,8,0,0
69809,10,0,0
69810,25,0,0
69811,13,0,0
69812,8,2,0
69813,4,0,0
69814,2,0,0
69815,14,0,0
69816,3,0,0
69817,21,0,0
69818,5,0,0
69819,2,0,0
69820,2,2,0
69821,15,0,0
69822,3,2,0
69823,3,0,0
69824,4,0,0
69825,3,0,0
69826,4,0,0
69827,2,0,0
69828,15,2,0
69829,2,0,0
69830,3,0,0
69831,1,0,0
69832,2,0,0
69833,15,0,0
69834,6,0,0
69836,6,0,0
69837,3,0,0
69838,6,0,0
69839,2,0,0
69844,2,0,0
69845,1,0,0
69846,2,0,0
69847,6,0,0
69848,8,0,0
69850,3,2,0
69851,2,0,0
69853,17,0,0
69854,4,0,0
69860,2,0,0
69861,2,0,0
69862,3,0,0
69863,2,0,0
69866,2,0,0
69867,2,0,0
69868,6,0,0
69873,2,0,0
69874,1,0,0
69875,2,0,0
69877,8,0,0
69881,2,2,0
69882,15,0,0
69883,3,0,0
69884,16,0,0
69885,1,0,0
69886,2,0,0
69888,4,0,0
69889,16,0,0
69890,2,0,0
69891,6,0,0
69893,9,0,0
69894,15,0,0
69895,1,0,0
69896,2,0,0
69897,6,0,0
69898,2,0,0
69899,2,0,0
69900,3,2,0
69901,18,2,0
69902,5,0,0
69903,6,0,0
69904,4,0,0
69905,4,0,0
69907,3,0,0
69908,14,0,0
69910,11,0,0
69911,5,0,0
69912,6,0,0
69913,16,0,0
69914,2,0,0
69915,2,0,0
69918,8,0,0
69919,1,0,0
69921,4,0,0
69923,3,0,0
69924,15,0,0
69925,6,2,0
69926,2,0,0
69927,6,0,0
69928,0,2,0
69929,3,0,0
69930,15,0,0
69931,4,0,0
69932,4,0,0
69933,3,0,0
69934,17,0,0
69935,17,0,0
69936,4,0,0
69937,20,0,0
69938,4,0,0
69939,15,0,0
69941,1,0,0
69946,2,0,0
69947,2,0,0
69948,4,0,0
69949,1,0,0
69950,18,2,0
69952,7,0,0
69953,2,0,0
69954,4,0,0
69956,11,0,0
69957,15,2,0
69958,2,0,0
69959,4,0,0
69960,4,2,0
69961,20,0,0
69962,3,2,0
69963,21,0,0
69964,24,0,0
69965,5,0,0
69966,11,0,0
69967,3,0,0
69968,7,2,0
69969,2,0,0
69970,10,0,0
69971,18,0,0
69972,4,0,0
69974,2,0,0
69976,21,0,0
69977,2,0,0
69978,17,0,0
69979,2,0,0
69980,3,0,0
69981,5,0,0
69982,5,0,0
69983,2,0,0
69984,4,0,0
69985,1,0,0
69986,2,0,0
69988,4,0,0
69989,2,0,0
69990,21,0,0
69992,3,0,0
69993,3,0,0
69994,14,0,0
69995,2,0,0
69996,2,0,0
69997,1,0,0
69998,5,0,0
69999,4,0,0
70000,10,0,0
70001,2,0,0
70002,5,0,0
70003,1,0,0
70004,4,0,0
70005,7,0,0
70006,4,0,0
70007,1,0,0
70008,1,0,0
70009,4,0,0
70010,4,0,0
70011,3,0,0
70012,5,0,0
70013,15,0,0
70014,1,0,0
70015,20,0,0
70016,14,0,0
70017,4,0,0
70018,16,0,0
